texteQuestion,EltCorrections,texteRep,noteObtenue,numeroQ
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires",Cela augmente nos chances d'avoir un site correctement codé nottament pour le respect des regles d'accessibilité pour des personnes ayant des handicapes.,0.5,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires","Respecter ces normes, c'est faire en sorte que le maximum de navigateurs internet puissent lire la page.",0.8,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires",pour afficher les pages web correctement,0.2,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires",NO_ANS,0.0,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires",On est sur de la validité du code et cela permet d'éviter des erreurs si on veut modifier le code par la suite,0.5,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires",NO_ANS,0.0,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires",Cela poura être en terme d'accéssibilité. Pour les personnes mal-voyante par exemple.,0.2,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires","Cela permet de savoir si aucune erreur de syntaxe a été faite, du point de vue du code html.",0.5,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires",Ensurer qu'il est standard. C'est plus simple pour les autre de lire ou modifier le code.,0.8,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires","La norme du W3C assure que le code validé sera interprété correctement par tous les navigateurs, permettant ainsi entre autre une meilleure flexibilité d'affichage.",0.8,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires",Pour permettre à tout navigateur de charger la page correctement.,0.8,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires",NO_ANS,0.0,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires",l'interet de produire du html valide suivant la norme du w3c est,0.0,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires","Le site de W3C peut vérifier le code automatiquement, et il sera valable partout.",0.5,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires",La page résultante pourra en théorie être interprêtée sans erreurs par tous les logiciels qui lisent cette version de HTML.,0.8,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires",un moteur de recherche peut prend prendre enparametre que le site soit bien conforme afin d'afficher les resultats.  Ainsi notre site a plus de change d'etre visioné,0.0,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires","<p>Dans un souci de respect des normes et d'une meilleure fonctionnalité, il est nécessaire de produire du HTML valide.</p>",0.0,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires",NO_ANS,0.0,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires","<p>La page respecte bien les regles de W3C, c'est universel</p>",0.0,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires",Donc ce document de HTML peut etre affiche par les navigateurs differents.,0.8,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires","Cela permet de rendre le code accessible à tous, garder une certaine cohérence dans les normes, et de permettre une meilleur analyse de son site et donc un meilleur referencement par les moteurs de rechercher par exemple.",1.0,2009
Quel est l'intérêt de produire du HTML valide selon la norme du W3C ?,"- page s'affiche de la même façon (correctement) dans tous les navigateurs - débug du code HTML (et donc par exemple CSS s'appliquera plus correctement) - meilleure tenue dans le temps du code HTML - plus facile à maintenir - plus lisible par outils (moteurs de recherche, lecteurs d'écran, agrégateurs de contenu...) 1 si >=2 raisons et claires 0.8 si 1 raison ou 2+ mais peu claires","Quand la page est valide alors elle est structurée, universelle, l'accès et la recherche est plus facile",0.8,2009
